index,Reference,Owner,NIF/CIF,Registered office,City,Province,Postal Code,Concession opening,Concession termination,Municipality,Frequency,Frequency GHZ,Frequency GHZ rounded,Last opened concession,Number of concession,# of concession in municipality,# of owner in municipality,Population,population,Coordinates,Longitude,Latitude
2107,NANA-0600003,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,31/10/2006,31/12/2026,Galar,12793.0,12.793,13.0,31/10/2006,174,25,4,small village,0,"42.74751231773893, -1.670763353090876", -1.670763353090876,42.74751231773893
2107,NANA-0600003,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,31/10/2006,31/12/2026,Mañeru,8177.619999999999,8.17762,8.0,31/10/2006,174,3,2,small village,0,"42.65483139184191, -1.8580164772552452", -1.8580164772552452,42.65483139184191
2107,NANA-0600003,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,31/10/2006,31/12/2026,Mañeru,8207.27,8.207270000000001,8.0,31/10/2006,174,3,2,small village,0,"42.65483139184191, -1.8580164772552452", -1.8580164772552452,42.65483139184191
2107,NANA-0600003,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,31/10/2006,31/12/2026,Valle de Yerri,18875.0,18.875,19.0,31/10/2006,174,4,2,small village,0,"42.79534940288354, -2.0438334764067263", -2.0438334764067263,42.79534940288354
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Aribe,17920.0,17.92,18.0,31/10/2006,174,2,1,small village,0,"42.94207558853583, -1.2647857620272256", -1.2647857620272256,42.94207558853583
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Aribe,17975.0,17.975,18.0,31/10/2006,174,2,1,small village,0,"42.94207558853583, -1.2647857620272256", -1.2647857620272256,42.94207558853583
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Erro,18030.0,18.03,18.0,31/10/2006,174,4,2,small village,0,"42.97199977153405, -1.4280203355041883", -1.4280203355041883,42.97199977153405
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Luzaide,17810.0,17.81,18.0,31/10/2006,174,3,1,small village,0,"43.06509726884824, -1.3140289823266067", -1.3140289823266067,43.06509726884824
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Luzaide,18030.0,18.03,18.0,31/10/2006,174,3,1,small village,0,"43.06509726884824, -1.3140289823266067", -1.3140289823266067,43.06509726884824
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Luzaide,19040.0,19.04,19.0,31/10/2006,174,3,1,small village,0,"43.06509726884824, -1.3140289823266067", -1.3140289823266067,43.06509726884824
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Orbaizeta,18985.0,18.985,19.0,31/10/2006,174,1,1,small village,0,"43.00749438820122, -1.2140061827045592", -1.2140061827045592,43.00749438820122
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Orreaga,18820.0,18.82,19.0,31/10/2006,174,5,2,small village,0,"43.014253744650205, -1.3081254258088013", -1.3081254258088013,43.014253744650205
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Orreaga,18930.0,18.93,19.0,31/10/2006,174,5,2,small village,0,"43.014253744650205, -1.3081254258088013", -1.3081254258088013,43.014253744650205
2108,NANA-0600004,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,30/10/2006,31/12/2026,Orreaga,19040.0,19.04,19.0,31/10/2006,174,5,2,small village,0,"43.014253744650205, -1.3081254258088013", -1.3081254258088013,43.014253744650205
2109,NANA-0600005,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,08/11/2006,31/12/2026,Berrioplano,7456.0,7.456,7.0,31/10/2006,174,26,8,small village,0,"42.85803877616883, -1.7032669420124762", -1.7032669420124762,42.85803877616883
2109,NANA-0600005,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,08/11/2006,31/12/2026,Berrioplano,8133.145,8.133145,8.0,31/10/2006,174,26,8,small village,0,"42.85803877616883, -1.7032669420124762", -1.7032669420124762,42.85803877616883
2109,NANA-0600005,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,08/11/2006,31/12/2026,Erro,7821.825,7.821825,8.0,31/10/2006,174,4,2,small village,0,"42.97199977153405, -1.4280203355041883", -1.4280203355041883,42.97199977153405
2109,NANA-0600005,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,08/11/2006,31/12/2026,Goñi,7821.825,7.821825,8.0,31/10/2006,174,1,1,small village,0,"42.830979871987566, -1.8961925800387491", -1.8961925800387491,42.830979871987566
2109,NANA-0600005,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,08/11/2006,31/12/2026,Monreal,7610.0,7.61,8.0,31/10/2006,174,32,4,small village,0,"42.70460491834953, -1.5267004605311292", -1.5267004605311292,42.70460491834953
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Baztan,7747.7,7.7477,8.0,31/10/2006,174,12,1,small village,0,"43.159152192604644, -1.5061010612358707", -1.5061010612358707,43.159152192604644
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Baztan,7777.35,7.77735,8.0,31/10/2006,174,12,1,small village,0,"43.159152192604644, -1.5061010612358707", -1.5061010612358707,43.159152192604644
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Baztan,17810.0,17.81,18.0,31/10/2006,174,12,1,small village,0,"43.159152192604644, -1.5061010612358707", -1.5061010612358707,43.159152192604644
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Beintza-Labaien,22134.0,22.134,22.0,31/10/2006,174,3,1,small village,0,"43.09833578675847, -1.756296243784644", -1.756296243784644,43.09833578675847
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Ituren,23142.0,23.142,23.0,31/10/2006,174,6,2,small village,0,"43.135662593507725, -1.7206158562014997", -1.7206158562014997,43.135662593507725
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Lesaka,8059.02,8.05902,8.0,31/10/2006,174,8,2,small village,0,"43.25868393906302, -1.7379915912429074", -1.7379915912429074,43.25868393906302
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Lesaka,8088.67,8.08867,8.0,31/10/2006,174,8,2,small village,0,"43.25868393906302, -1.7379915912429074", -1.7379915912429074,43.25868393906302
2110,NANA-0600008,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",P,NAVARRA,31012,17/05/2007,31/12/2027,Urdazubi,18820.0,18.82,19.0,31/10/2006,174,1,1,small village,0,"43.277037411970234, -1.5108028660420503", -1.5108028660420503,43.277037411970234
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Lalín,17810.0,17.81,18.0,31/10/2006,174,7,2,small city,20207,"42.66168743157886, -8.131024098911352", -8.131024098911352,42.66168743157886
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Lalín,18442.5,18.4425,18.0,31/10/2006,174,7,2,small city,20207,"42.66168743157886, -8.131024098911352", -8.131024098911352,42.66168743157886
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Imotz,8059.02,8.05902,8.0,31/10/2006,174,3,1,small village,0,"42.9557420673032, -1.7942213084259295", -1.7942213084259295,42.9557420673032
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Imotz,8088.67,8.08867,8.0,31/10/2006,174,3,1,small village,0,"42.9557420673032, -1.7942213084259295", -1.7942213084259295,42.9557420673032
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Lana,17920.0,17.92,18.0,31/10/2006,174,2,1,small village,0,"42.71361459058955, -2.253784842237328", -2.253784842237328,42.71361459058955
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Leitza,18030.0,18.03,18.0,31/10/2006,174,1,1,small village,0,"43.10302137518196, -1.893072883723008", -1.893072883723008,43.10302137518196
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Mendaza,18820.0,18.82,19.0,31/10/2006,174,5,1,small village,0,"42.65424061437636, -2.2477738680673203", -2.2477738680673203,42.65424061437636
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Mendaza,18930.0,18.93,19.0,31/10/2006,174,5,1,small village,0,"42.65424061437636, -2.2477738680673203", -2.2477738680673203,42.65424061437636
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Uharte Arakil,7747.7,7.7477,8.0,31/10/2006,174,14,5,small village,0,"42.92685843347084, -1.9613016265828487", -1.9613016265828487,42.92685843347084
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Uharte Arakil,7777.35,7.77735,8.0,31/10/2006,174,14,5,small village,0,"42.92685843347084, -1.9613016265828487", -1.9613016265828487,42.92685843347084
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Uharte Arakil,19040.0,19.04,19.0,31/10/2006,174,14,5,small village,0,"42.92685843347084, -1.9613016265828487", -1.9613016265828487,42.92685843347084
2111,NANA-0600009,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Valle de Yerri,19452.5,19.4525,19.0,31/10/2006,174,4,2,small village,0,"42.79534940288354, -2.0438334764067263", -2.0438334764067263,42.79534940288354
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Berrioplano,19315.0,19.315,19.0,31/10/2006,174,26,8,small village,0,"42.85803877616883, -1.7032669420124762", -1.7032669420124762,42.85803877616883
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Bidaurreta,18305.0,18.305,18.0,31/10/2006,174,1,1,small village,0,"42.76839864645295, -1.8425539183741884", -1.8425539183741884,42.76839864645295
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Burgui,8073.845,8.073845,8.0,31/10/2006,174,2,1,small village,0,"42.73690790176203, -0.9953225389582054", -0.9953225389582054,42.73690790176203
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Esteribar,18250.0,18.25,18.0,31/10/2006,174,4,1,small village,0,"42.946101402251244, -1.5271897395494411", -1.5271897395494411,42.946101402251244
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Esteribar,19260.0,19.26,19.0,31/10/2006,174,4,1,small village,0,"42.946101402251244, -1.5271897395494411", -1.5271897395494411,42.946101402251244
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Galar,18250.0,18.25,18.0,31/10/2006,174,25,4,small village,0,"42.74751231773893, -1.670763353090876", -1.670763353090876,42.74751231773893
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Guirguillano,19260.0,19.26,19.0,31/10/2006,174,1,1,small village,0,"42.720705112829805, -1.8644656394636108", -1.8644656394636108,42.720705112829805
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Isaba,7762.525,7.762524999999999,8.0,31/10/2006,174,2,1,small village,0,"42.90406965025849, -0.8549860995569011", -0.8549860995569011,42.90406965025849
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Lezo,17920.0,17.92,18.0,31/10/2006,174,2,1,village,6103,"43.32766502081245, -1.8775943932381065", -1.8775943932381065,43.32766502081245
2112,NANA-0600010,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/05/2007,31/12/2027,Ujué,18930.0,18.93,19.0,31/10/2006,174,1,1,small village,0,"42.47516416577212, -1.4916423508436571", -1.4916423508436571,42.47516416577212
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Ezprogui,7821.825,7.821825,8.0,31/10/2006,174,1,1,small village,0,"42.60882623159476, -1.4559494108746063", -1.4559494108746063,42.60882623159476
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Güesa,7596.0,7.596,8.0,31/10/2006,174,4,1,small village,0,"42.818830509664465, -1.0659375242922342", -1.0659375242922342,42.818830509664465
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Güesa,7624.0,7.624,8.0,31/10/2006,174,4,1,small village,0,"42.818830509664465, -1.0659375242922342", -1.0659375242922342,42.818830509664465
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Güesa,22134.0,22.134,22.0,31/10/2006,174,4,1,small village,0,"42.818830509664465, -1.0659375242922342", -1.0659375242922342,42.818830509664465
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Lumbier,7442.0,7.442,7.0,31/10/2006,174,13,3,small village,0,"42.64793060095327, -1.2899668685688541", -1.2899668685688541,42.64793060095327
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Lumbier,7470.0,7.47,7.0,31/10/2006,174,13,3,small village,0,"42.64793060095327, -1.2899668685688541", -1.2899668685688541,42.64793060095327
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Lumbier,8133.145,8.133145,8.0,31/10/2006,174,13,3,small village,0,"42.64793060095327, -1.2899668685688541", -1.2899668685688541,42.64793060095327
2113,NANA-0700082,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AVDA SAN JORGE, 81.",PAMPLONA,NAVARRA,31012,17/09/2007,31/12/2027,Sarriés,23142.0,23.142,23.0,31/10/2006,174,1,1,small village,0,"42.84043970943268, -1.103766758579889", -1.103766758579889,42.84043970943268
2114,NANA-0700083,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Desojo,17810.0,17.81,18.0,31/10/2006,174,2,1,small village,0,"42.58758120828277, -2.2671431737189036", -2.2671431737189036,42.58758120828277
2114,NANA-0700083,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Mendaza,13199.0,13.199,13.0,31/10/2006,174,5,1,small village,0,"42.65424061437636, -2.2477738680673203", -2.2477738680673203,42.65424061437636
2114,NANA-0700083,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Mues,18820.0,18.82,19.0,31/10/2006,174,1,1,small village,0,"42.598628195722256, -2.2340581335080545", -2.2340581335080545,42.598628195722256
2114,NANA-0700083,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Sesma,12933.0,12.933,13.0,31/10/2006,174,2,1,small village,0,"42.47066130917523, -2.087121770095151", -2.087121770095151,42.47066130917523
2115,NANA-0700084,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,17/09/2007,31/12/2027,Lazagurría,7821.825,7.821825,8.0,31/10/2006,174,1,1,small village,0,"42.491247845121755, -2.2309604419440103", -2.2309604419440103,42.491247845121755
2115,NANA-0700084,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,17/09/2007,31/12/2027,Mendaza,8133.145,8.133145,8.0,31/10/2006,174,5,1,small village,0,"42.65424061437636, -2.2477738680673203", -2.2477738680673203,42.65424061437636
2116,NANA-0700085,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Lalín,17975.0,17.975,18.0,31/10/2006,174,7,2,small city,20207,"42.66168743157886, -8.131024098911352", -8.131024098911352,42.66168743157886
2116,NANA-0700085,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Lalín,18085.0,18.085,18.0,31/10/2006,174,7,2,small city,20207,"42.66168743157886, -8.131024098911352", -8.131024098911352,42.66168743157886
2116,NANA-0700085,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Dicastillo,18985.0,18.985,19.0,31/10/2006,174,2,2,small village,0,"42.562392864278884, -2.040905891129882", -2.040905891129882,42.562392864278884
2116,NANA-0700085,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Valle de Yerri,19095.0,19.095,19.0,31/10/2006,174,4,2,small village,0,"42.79534940288354, -2.0438334764067263", -2.0438334764067263,42.79534940288354
2117,NANA-0700086,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Baztan,18250.0,18.25,18.0,31/10/2006,174,12,1,small village,0,"43.159152192604644, -1.5061010612358707", -1.5061010612358707,43.159152192604644
2117,NANA-0700086,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Baztan,19260.0,19.26,19.0,31/10/2006,174,12,1,small village,0,"43.159152192604644, -1.5061010612358707", -1.5061010612358707,43.159152192604644
2117,NANA-0700086,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Odieta,18250.0,18.25,18.0,31/10/2006,174,1,1,small village,0,"42.932041050494995, -1.646427067547548", -1.646427067547548,42.932041050494995
2117,NANA-0700086,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Ultzama,19260.0,19.26,19.0,31/10/2006,174,1,1,small village,0,"43.00965195429543, -1.6863908675121722", -1.6863908675121722,43.00965195429543
2118,NANA-0700087,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,24/09/2007,31/12/2027,Zaratán,18250.0,18.25,18.0,31/10/2006,174,1,1,village,6235,"41.654540240911, -4.797836175957751", -4.797836175957751,41.654540240911
2118,NANA-0700087,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,24/09/2007,31/12/2027,Lesaka,19260.0,19.26,19.0,31/10/2006,174,8,2,small village,0,"43.25868393906302, -1.7379915912429074", -1.7379915912429074,43.25868393906302
2119,NANA-0700088,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Añora,8059.02,8.05902,8.0,31/10/2006,174,2,1,small village,0,"38.32446895023947, -4.867424867164405", -4.867424867164405,38.32446895023947
2119,NANA-0700088,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Añora,8088.67,8.08867,8.0,31/10/2006,174,2,1,small village,0,"38.32446895023947, -4.867424867164405", -4.867424867164405,38.32446895023947
2119,NANA-0700088,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Eratsun,7747.7,7.7477,8.0,31/10/2006,174,11,3,small village,0,"43.10542597753923, -1.8043128182541321", -1.8043128182541321,43.10542597753923
2119,NANA-0700088,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Eratsun,7777.35,7.77735,8.0,31/10/2006,174,11,3,small village,0,"43.10542597753923, -1.8043128182541321", -1.8043128182541321,43.10542597753923
2119,NANA-0700088,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Eratsun,17810.0,17.81,18.0,31/10/2006,174,11,3,small village,0,"43.10542597753923, -1.8043128182541321", -1.8043128182541321,43.10542597753923
2119,NANA-0700088,NAVARRA SERVICIOS TECNOLOGIAS,A31098064,"AV SAN JORGE, 81 ENTREPLANTA IZDA.",PAMPLONA/IRU\xc3\x91A,NAVARRA,31012,26/09/2007,31/12/2027,Eratsun,17865.0,17.865,18.0,31/10/2006,174,11,3,small village,0,"43.10542597753923, -1.8043128182541321", -1.8043128182541321,43.10542597753923
